wbid	deletion	N2
F11G11.11	WBGene00000609	5.94009741005758	16.2709065479071
F11G11.12	WBGene00000649	3.1006280697036	9.0769033497895
F11G11.13	WBGene00017388	0.362718673167692	0.697385211933486
F11G11.14	WBGene00044384	0.186229379438537	0.274926316556657
F11G11.2	WBGene00001755	1471.91058665129	1850.67262083676
F11G11.3	WBGene00001754	20.9729137440037	22.9742594310599
F11G11.4	WBGene00017384	1.27142418592157	2.42601252979966
F11G11.5	WBGene00017385	1944.36947292356	1915.45687470771
F11G11.7	WBGene00001027	435.356603474416	563.371066768566
F11G11.8	WBGene00017386	1.3882345433615	2.72114398660817
F11G11.9	WBGene00017387	0.362720604345814	0.274926972897472
F11H8.1	WBGene00004341	413.09241939421	357.714611864347
F11H8.2	WBGene00017389	8.64477121408697	13.8224422783526
F11H8.3	WBGene00000597	8.60554691110297	7.37414919866166
F11H8.4	WBGene00000872	1035.52887303957	1258.30696066822
F12A10.1	WBGene00017390	2.59091615159179	4.43833392247426
F12A10.2	WBGene00017391	NA	NA
F12A10.4	WBGene00017393	0.18622902755771	0.734268461865386
F12A10.5	WBGene00017394	3.87165444714589	4.80399943093775
F12A10.6	WBGene00017395	NA	NA
F12A10.7	WBGene00017396	2.20638386007431	0.705700769869565
F12A10.8	WBGene00017397	107.066682848146	67.4105204845879
F12A10.9	WBGene00077704	2.19108187843529	0.916435390549267
F12B6.1	WBGene00000020	167.979288201283	313.679873330193
F12B6.2	WBGene00017398	16.2756701951886	31.0546678385629
F12B6.3	WBGene00017399	4.07064342590383	2.97136042658653
F12D9.1	WBGene00017400	8.44738680573912	23.0882308048043
F12D9.2	WBGene00017401	0.657393991680699	1.13477207053566
F12E12.1	WBGene00017402	1324.63154593485	1268.14988447153
F12E12.10	WBGene00044694	479.75958512365	342.513077533809
F12E12.11	WBGene00044811	14.3550500928226	9.82464431814847
F12E12.12	WBGene00086558	0.362720801350052	4.1200784728811
F12E12.2	WBGene00017403	0.922018982743443	1.35979890700938
F12E12.3	WBGene00017404	0.186226773932225	0.710441755587686
F12E12.4	WBGene00017405	212.622347437094	248.730131482666
F12E12.5	WBGene00017406	65.6376534164608	70.8408466225197
F12E12.6	WBGene00017407	1.80675680561457	1.59050870222648
F12E12.7	WBGene00017408	144.877428382483	141.779842677063
F12E12.8	WBGene00044692	686.067409062419	595.749759516801
F12E12.9	WBGene00044693	145.631149906396	204.639869134668
F12F3.1	WBGene00001374	55.2103033060048	104.935172543384
F12F6.1	WBGene00008720	2960.59482183078	3779.35662929478
F12F6.10	WBGene00045196	0.56624510434166	0.584424091759457
F12F6.2	WBGene00008721	0.186228256859321	0.4573987666632
F12F6.3	WBGene00004360	340.243590501022	374.357084556087
F12F6.5	WBGene00006406	4760.01143003068	5341.84469844005
F12F6.6	WBGene00004755	2353.1981783171	2748.32025439085
F12F6.7	WBGene00008722	708.132543083685	865.841250447548
F12F6.8	WBGene00008723	123.363702467426	112.828963452184
F12F6.9	WBGene00000702	10.3100706699873	13.9321662234239
F13A2.1	WBGene00017410	0.654376908608897	1.43449461321712
F13A2.10	WBGene00195154	0.586043806117031	1.47456935621826
F13A2.2	WBGene00017411	0.872252722540416	2.99139811224003
F13A2.3	WBGene00017412	1.01422520120091	0.965261103766334
F13A2.4	WBGene00017413	4.83666524691747	16.2771353195778
F13A2.5	WBGene00017414	0.362721595521662	2.29221720063266
F13A2.6	WBGene00017415	0.740803605613386	0.272191538743746
F13A2.8	WBGene00003708	0.18622936134811	0.272190420537235
F13A2.9	WBGene00044531	3.2529715505798	4.32494451879739
F13A7.1	WBGene00008724	0.186228030359708	2.03242244753175
F13A7.10	WBGene00001792	12.5437819992048	9.30498584746809
F13A7.11	WBGene00008726	15.6139471195042	16.3221157804999
F13A7.12	WBGene00008727	22.6254362237404	50.009776153477
F13A7.13	WBGene00008728	14.6427614270777	14.1576469624517
F13A7.14	WBGene00045357	855.22974907284	887.673170277509
F13A7.2	WBGene00005140	0.362720604345814	0.274926972897472
F13A7.3	WBGene00005745	0.186229851218146	0.356853162504541
F13A7.7	WBGene00008725	0.362719848274736	0.595308836220929
F13A7.8	WBGene00005577	0.186229732558284	0.33419473796059
F13B10.1	WBGene00006575	3328.83083283398	2460.60204348026
F13B10.2	WBGene00004414	8546.52915425314	11523.7248287023
F13B12.1	WBGene00008729	3218.38504394311	3690.81624129206
F13B12.2	WBGene00008730	16.5484014459031	19.4941386571148
F13B12.3	WBGene00008731	16.5901923965878	50.2648399238267
F13B12.4	WBGene00008732	61.9685561908566	349.736412250349
F13B12.5	WBGene00002084	70.4097368445105	149.93450521858
F13B12.6	WBGene00008733	1306.33087499137	1185.11146412391
F13B12.7	WBGene00008734	0.362720109930843	0.765016135471222
F13B6.1	WBGene00017416	18.6417028299332	23.7304442518228
F13B6.2	WBGene00017417	2.55224701984526	1.90657179665708
F13B6.3	WBGene00017418	44.1904026738637	88.4208238488161
F13B9.1	WBGene00017419	6062.9993116214	7328.00469557524
F13B9.2	WBGene00017420	28.4035078185185	60.0894631632679
F13B9.5	WBGene00002239	448.474452415676	415.225587041026
F13B9.6	WBGene00017421	260.847728540588	245.976481010391
F13B9.8	WBGene00001425	671.213698825272	469.215178246264
F13C5.1	WBGene00017422	90.4375254458786	104.55175941661
F13C5.2	WBGene00017423	5423.59710558849	4604.96204211864
F13C5.3	WBGene00017424	3.4346379235801	9.57660128644208
F13C5.5	WBGene00017426	91.7019067706425	126.684369070788
F13C5.6	WBGene00006825	273.771396583214	410.905648067288
F13D11.1	WBGene00017427	84.4946771729421	99.6932679193627
F13D11.2	WBGene00001824	7855.62890941747	10696.7990325948
F13D11.3	WBGene00017428	5.92863357922101	6.17197795727352
F13D11.4	WBGene00017429	277.476466251585	425.861162627739
F13D12.10	WBGene00008744	26.3587896725209	28.8234199571545
F13D12.2	WBGene00002262	1355.56147023061	1415.70529459253
F13D12.3	WBGene00008739	188.644078146409	52.7666638481873
F13D12.4	WBGene00000114	3921.00660092494	3814.70479939968
F13D12.5	WBGene00008740	218.591720637387	239.740974954516
F13D12.6	WBGene00008741	229.705321204194	509.220231510053
F13D12.7	WBGene00001679	8734.93886531997	11542.228704679
F13D12.8	WBGene00008742	87.3658977162617	107.293938734618
F13D12.9	WBGene00008743	244.674593290075	383.957657033228
F13D2.1	WBGene00008735	203.968175418151	257.523628506783
F13D2.2	WBGene00008736	3.71196903554384	3.86435066357406
F13D2.3	WBGene00008737	2.09955145798085	1.67954434995656
F13D2.4	WBGene00008738	19.6665918536888	28.1732520529232
F13E6.1	WBGene00008745	3605.18821386741	2875.37008309438
F13E6.2	WBGene00008746	16.2328974096238	43.3071795200605
F13E6.3	WBGene00008747	38.8668902328239	47.8968784394884
F13E6.4	WBGene00008748	442.713251760152	629.70678938913
F13E6.5	WBGene00008749	340.24560093632	293.178834236465
F13E6.6	WBGene00006468	115.45895525978	269.908530670731
F13E9.1	WBGene00008750	280.220113657945	268.403557418417
F13E9.10	WBGene00008759	0.362719870546379	0.351659306266305
F13E9.11	WBGene00008760	2159.78192045658	2194.88312185184
F13E9.12	WBGene00008761	1.72192785519149	3.96420470963338
F13E9.13	WBGene00044797	87.1517980002295	91.2974175979875
F13E9.14	WBGene00045207	3.99242402738439	0.274288956831997
F13E9.15	WBGene00045208	0.362720487335099	2.46970894306327
F13E9.16	WBGene00045209	0.186229076233833	0.739370921577211
F13E9.19	WBGene00194922	0.186229379438537	0.274926316556657
F13E9.2	WBGene00008751	NA	NA
F13E9.3	WBGene00008752	0.186229818105709	0.350380022827416
F13E9.4	WBGene00008753	0.186229831230988	0.352931712498944
F13E9.5	WBGene00008754	0.362718606027601	0.610210645150231
F13E9.6	WBGene00008755	101.924853291068	79.6364425141711
F13E9.8	WBGene00008757	0.186229851218146	0.356853162504541
F13E9.9	WBGene00008758	0.186229379438537	0.274926316556657
F13G11.1	WBGene00007058	1479.91140936337	3936.14525959823
F13G11.2	WBGene00008772	NA	NA
F13G11.3	WBGene00045038	0.960789738721056	1.5942952842598
F13G3.1	WBGene00008762	8.53924958052708	7.53856528333789
F13G3.10	WBGene00008768	676.773902997405	580.118281706779
F13G3.11	WBGene00008769	195.905195701291	167.593686409038
F13G3.12	WBGene00008770	0.65639767569065	1.18642407683665
F13G3.2	WBGene00005131	2.17560370057861	4.79668029944437
F13G3.3	WBGene00008763	20.0090626427819	30.4442530040962
F13G3.4	WBGene00008764	1089.28333666902	933.5995096567
F13G3.5	WBGene00008765	857.43492909327	883.267058121386
F13G3.6	WBGene00008766	162.856928665341	141.215565343736
F13G3.7	WBGene00008767	640.736344383486	655.411161435175
F13G3.8	WBGene00001136	11.0678731111239	19.0585809441002
F13G3.9	WBGene00003236	NA	NA
F13H10.1	WBGene00008773	8.44203463558325	18.3285539611944
F13H10.2	WBGene00003586	214.628325055281	264.234450253896
F13H10.3	WBGene00008774	582.080219389287	811.546387325518
F13H10.4	WBGene00008775	628.992543151515	801.523711147133
F13H10.5	WBGene00008776	151.152126548099	270.84950298371
F13H10.6	WBGene00008777	162.850808113656	152.978480889497
F13H10.8	WBGene00044784	630.197667441938	559.971015188061
F13H10.9	WBGene00045056	12.7916331563844	13.3166284802431
F13H6.1	WBGene00017430	937.133826333178	2630.58080064556
F13H6.3	WBGene00017431	130.789312112886	150.726332231757
F13H6.4	WBGene00017432	6.3468603562949	4.89554780425987
F13H6.5	WBGene00017433	11.7329878013571	20.5298833051741
F13H8.1	WBGene00017434	35.0203072149798	75.8310868795377
F13H8.10	WBGene00000259	162.255341187918	171.533537525091
F13H8.11	WBGene00017443	55.6351921157889	51.5890582183506
F13H8.12	WBGene00017444	0.186227778002076	1.84368378812676
F13H8.2	WBGene00017435	650.829785850228	767.952081409193
F13H8.3	WBGene00017436	0.951963924252776	0.647030270035072
F13H8.4	WBGene00017437	82.936660882988	117.483327898437
F13H8.5	WBGene00017438	387.463630348454	935.928247206602
F13H8.6	WBGene00017439	3.81521011730332	3.50517856067051
F13H8.7	WBGene00017440	371.218534544271	381.538558331914
F13H8.8	WBGene00017441	149.914359565231	26.8910673754337
F13H8.9	WBGene00017442	30.3395233649135	32.9055828588122
F14A5.1	WBGene00008778	NA	NA
F14B4.1	WBGene00008779	1166.76937277414	1186.57619475972
F14B4.2	WBGene00008780	1396.56239972942	953.063221577661
F14B4.3	WBGene00008781	598.548606754531	1006.40718482698
F14B6.1	WBGene00008782	558.268848336383	620.504471514907
F14B6.2	WBGene00008783	87.6888442910656	158.434972059943
F14B6.3	WBGene00008784	1229.48961277305	1064.80747446525
F14B6.4	WBGene00008785	8.72976230777184	14.1831549200088
F14B6.5	WBGene00008786	4.92728661020547	16.1746642358905
F14B6.6	WBGene00008787	16.0518985906178	19.5274377120645
F14B8.1	WBGene00003732	123.718973144159	140.063917877368
F14B8.2	WBGene00017445	369.759529499612	276.90708541563
F14B8.3	WBGene00003987	0.186229851218146	0.356853162504541
F14B8.4	WBGene00017446	5.57330188883112	5.84068303258647
F14B8.5	WBGene00017447	685.046814074091	945.079126997457
F14B8.6	WBGene00017448	229.902082607549	335.745798399402
F14B8.7	WBGene00017449	23.1025278249429	26.6491075333606
F14D12.1	WBGene00017463	102.049677680679	255.183887805223
F14D12.2	WBGene00006826	1135.85206227097	1125.48781287389
F14D12.4	WBGene00003166	87.1299400504819	174.414142132531
F14D12.5	WBGene00017464	3.10451277274765	5.56139268703989
F14D12.6	WBGene00006411	2.32670092162658	5.68224044317137
F14D2.1	WBGene00017450	NA	NA
F14D2.11	WBGene00017459	25.1477579044027	13.0697403421899
F14D2.12	WBGene00017460	147.702885614653	135.525741711425
F14D2.13	WBGene00017461	99.4309908632138	98.227693095618
F14D2.14	WBGene00017462	NA	NA
F14D2.15	WBGene00023427	24.5317691499284	20.5699819630935
F14D2.17	WBGene00077751	1.72351799631956	2.94422263004745
F14D2.2	WBGene00017451	7.87439232896993	5.23303365946623
F14D2.4	WBGene00017452	73.3733899096657	79.7580459856695
F14D2.5	WBGene00017453	7.08895801874716	8.26487377181432
F14D2.6	WBGene00017454	5.16868720399436	7.47437783404496
F14D2.7	WBGene00017455	0.725136208874035	2.56637144313456
F14D2.8	WBGene00017456	5.35204019047328	8.37133500811125
F14D7.1	WBGene00008788	NA	NA
F14D7.10	WBGene00008797	NA	NA
F14D7.11	WBGene00008798	0.362720439726247	0.458431067066757
F14D7.12	WBGene00045331	2.49632978556668	3.73216891305988
F14D7.14	WBGene00045490	NA	NA
F14D7.2	WBGene00008789	765.119456702582	944.743884945503
F14D7.3	WBGene00008790	NA	NA
F14D7.5	WBGene00008792	0.186229819131964	0.350578870948511
F14D7.6	WBGene00008793	5.24066998789715	15.5260847150059
F14D7.7	WBGene00008794	NA	NA
F14D7.8	WBGene00008795	2.77018801920269	5.2986113608516
F14D7.9	WBGene00008796	0.186229379438537	0.274926316556657
F14E5.1	WBGene00008799	1.31091898255033	2.71231048367481
F14E5.2	WBGene00008800	2955.13476866243	4106.74498881907
F14E5.3	WBGene00008801	0.362718783437709	0.85940786927707
F14E5.4	WBGene00008802	155.568513699175	161.781914731972
F14E5.5	WBGene00008803	160.861467122502	165.464000537371
F14E5.6	WBGene00008804	0.74080367503107	0.274927675954803
F14E5.8	WBGene00195147	2.68038379663101	2.35492506808427
F14F11.1	WBGene00008819	90.114794224034	169.110791199718
F14F11.2	WBGene00008820	54.4250939415008	90.8136795970029
F14F3.1	WBGene00006870	614.929923586694	661.074220140033
F14F3.2	WBGene00008805	906.319280455357	959.846572903882
F14F3.3	WBGene00008806	335.864031918828	272.396245249253
F14F3.4	WBGene00008807	1.82467635173303	2.43342618879963
F14F3.5	WBGene00045480	0.724748198720263	1.17803095253668
F14F4.1	WBGene00008808	3.15207640356505	7.59776623180703
F14F4.3	WBGene00003411	2673.20922676608	2808.75575678063
F14F7.1	WBGene00000673	13.6245865455315	26.0736782710756
F14F7.2	WBGene00008809	0.186229851218146	0.356853162504541
F14F7.3	WBGene00008810	1.89064804846103	2.18058890516966
F14F7.4	WBGene00008811	2.02083722116908	1.58409830275367
F14F7.5	WBGene00008812	2.91672473106219	4.91295105797469
F14F8.1	WBGene00006125	0.18622936134811	0.272190420537235
F14F8.10	WBGene00005788	NA	NA
F14F8.11	WBGene00005789	0.362720604345814	0.274926972897472
F14F8.12	WBGene00008818	0.74080367503107	0.274927675954803
F14F8.13	WBGene00023505	NA	NA
F14F8.14	WBGene00044185	0.362719801816998	0.218921219329348
F14F8.3	WBGene00008814	0.362719801816998	0.218921219329348
F14F8.4	WBGene00008815	0.186229831230988	0.352931712498944
F14F8.5	WBGene00005790	NA	NA
F14F8.6	WBGene00005791	0.647702788158225	0.218921630290378
F14F8.7	WBGene00005783	0.186229379438537	0.274926316556657
F14F8.8	WBGene00008816	1.11896034183174	0.218922017806583
F14F8.9	WBGene00008817	0.186229379438537	0.274926316556657
F14F9.1	WBGene00005347	0.362719801816998	0.218921219329348
F14F9.2	WBGene00017465	0.362720528955064	1.49338848581105
F14F9.3	WBGene00017466	1.0770738441191	1.42837276139623
F14F9.4	WBGene00017467	15.7651007393866	27.281991053397
F14F9.5	WBGene00017468	51.1567180336604	53.1962889974929
F14F9.6	WBGene00017469	NA	NA
F14F9.7	WBGene00005346	1.07448912530535	0.594583176689752
F14F9.8	WBGene00044536	13.9735505009587	10.8165590505435
F14H12.1	WBGene00000738	4192.71148444933	6539.90625427601
F14H12.2	WBGene00017470	0.362719810077011	0.35457513662922
F14H12.3	WBGene00017471	3.42509097348737	3.91642436194465
F14H12.4	WBGene00017472	294.646485271897	267.314939009944
F14H12.6	WBGene00017473	171.642603532439	125.788233123899
F14H12.7	WBGene00017474	0.965515007559617	0.78279725732609
F14H12.8	WBGene00017475	12.7292443510925	11.9966092346788
F14H3.1	WBGene00005598	0.186229379438537	0.274926316556657
F14H3.10	WBGene00008829	26.1570121418619	23.7823373863849
F14H3.11	WBGene00008830	39.559990261709	33.6952345475295
F14H3.12	WBGene00008831	0.186229739602114	0.335498678888192
F14H3.14	WBGene00045513	NA	NA
F14H3.2	WBGene00008821	0.648454894152826	0.554674257070135
F14H3.3	WBGene00008822	364.977799903779	355.246373941712
F14H3.4	WBGene00008823	291.509028586381	268.153920522267
F14H3.5	WBGene00008824	206.799230022624	131.452767434752
F14H3.6	WBGene00008825	3670.03633741528	4393.71637855404
F14H3.7	WBGene00008826	0.728381387452083	0.946817340097475
F14H3.9	WBGene00008828	1.009216080679	1.17020572321384
F14H8.1	WBGene00008832	360.672944951512	392.099008737303
F14H8.2	WBGene00008833	1.88821300077336	1.10062021006225
F14H8.4	WBGene00008834	1.11474394706242	0.274928078283299
F14H8.5	WBGene00008835	0.362719259530366	0.461419560042274
F14H8.6	WBGene00000562	19.3629257685724	38.5712330332581
F14H8.8	WBGene00077582	3.81069227153609	0.864073299993166
F15A2.1	WBGene00000757	2.39390655499805	9.72263159796661
F15A2.2	WBGene00006610	12.3494595163827	13.6546628578082
F15A2.3	WBGene00005129	2.32895236818831	1.66665586675384
F15A2.4	WBGene00005128	0.186229851218146	0.356853162504541
F15A2.5	WBGene00001164	0.186229851218146	0.356853162504541
F15A2.6	WBGene00004719	183.736900676107	408.755948607406
F15A2.7	WBGene00008836	NA	NA
F15A4.1	WBGene00008837	0.944687366847095	0.738731385072518
F15A4.10	WBGene00008844	861.169275601065	766.251324924143
F15A4.11	WBGene00044323	92.5804769435935	86.8176747888139
F15A4.12	WBGene00044322	151.923872074271	129.055087286756
F15A4.13	WBGene00008847	90.3177493810559	71.718144683565
F15A4.2	WBGene00008838	264.870288800863	174.626567670934
F15A4.3	WBGene00008839	1.36157588683507	2.02954950762656
F15A4.4	WBGene00005173	0.186229379438537	0.274926316556657
F15A4.5	WBGene00008840	6.77335680712143	9.86547050880197
F15A4.6	WBGene00008841	4.90178204200271	2.41857393593363
F15A4.7	WBGene00005174	0.186229379438537	0.274926316556657
F15A4.8	WBGene00008842	0.740803605613386	0.272191538743746
F15A4.9	WBGene00008843	2.02075165585683	2.7003860352026
F15A8.1	WBGene00017476	0.718624432668244	1.40291226898742
F15A8.4	WBGene00017477	0.966677038164001	1.52685215244326
F15A8.5	WBGene00001052	8.9257255798955	18.3426845313174
F15A8.6	WBGene00017478	42.7263121236548	94.3999184429145
F15B10.1	WBGene00017480	506.280418356531	336.568117744233
F15B10.2	WBGene00001090	326.996448041795	492.911937862847
F15B10.3	WBGene00017481	1305.16522263113	946.222327509783
F15B9.1	WBGene00001387	68.4320304874258	229.438982908645
F15B9.10	WBGene00045418	527.846123970627	808.278377468415
F15B9.11	WBGene00138724	7.73674012073915	13.5353329719926
F15B9.2	WBGene00001388	NA	NA
F15B9.3	WBGene00001389	15.3897914947111	29.2003623093683
F15B9.4	WBGene00008848	912.054362184419	1755.07105756345
F15B9.5	WBGene00008849	2.68987397440141	2.9119056137522
F15B9.6	WBGene00008850	1.26922790221916	2.56235955949791
F15B9.7	WBGene00001475	1104.08406796584	1908.39103821884
F15B9.8	WBGene00008851	521.152668462523	817.625765100365
F15B9.9	WBGene00001109	28.5367433156876	40.0142674248026
F15C11.1	WBGene00004773	347.889371959335	643.05083765016
F15C11.2	WBGene00008852	3725.22109410934	3742.16549617845
F15D3.1	WBGene00001131	3986.07315701475	6241.37619929828
F15D3.2	WBGene00008853	0.656247342478029	1.00852123603105
F15D3.3	WBGene00000642	1.31314039488721	2.37580437506889
F15D3.4	WBGene00008854	2.12453004350603	1.03669908418737
F15D3.5	WBGene00008855	0.186230248365956	0.444471209223859
F15D3.6	WBGene00008856	432.087410422184	423.747863917899
F15D3.7	WBGene00008857	712.196693886828	759.952088922023
F15D3.8	WBGene00008858	5.94604272084773	4.66158890821633
F15D3.9	WBGene00077557	2.68529651603829	2.42202347106408
F15D4.1	WBGene00000274	761.795711342177	1066.3345991393
F15D4.2	WBGene00008859	519.035670053723	408.931039202281
F15D4.3	WBGene00008860	318.075579017557	329.842366205463
F15D4.4	WBGene00008861	4.89433966538169	3.07039009600839
F15D4.5	WBGene00008862	199.130756599827	146.761243190029
