wbid	deletion	N2	deletionvsN2.log2.deseq	deletionvsN2.log2	deletionvsN2.log2.pval
C09E7.8	WBGene00015642	123.723668248254	126.879066510392	0.067120120006077	-0.0363325485941768	0.974582385851387
C09E7.9	WBGene00015643	61.6188645630967	60.5423716919079	0.00536066553357687	0.0254269058783879	0.998080803708276
C09E8.1	WBGene00015644	340.682224385752	489.286855841592	0.553041423687111	-0.522253852275163	0.967314420834831
C09E8.2	WBGene00015645	30.0686037610436	81.9090072815757	1.47655180297506	-1.44576423156311	0.967314420834831
C09E8.3	WBGene00015646	1413.19853520636	3590.60164829313	1.37604901756706	-1.3452614461551	0.967314420834831
C09E9.1	WBGene00007476	304.921564765216	335.070062093402	0.166812176790395	-0.136024605378454	0.967314420834831
C09F12.1	WBGene00000522	19.3744456252095	24.5441971997677	0.372014520592627	-0.341226949180677	0.978551200109719
C09F12.2	WBGene00007482	3.12617286980714	3.72697328700678	0.28439449193927	-0.253606920527358	0.974582385851387
C09F12.3	WBGene00007483	2.7791407059552	4.19082465733278	0.623382853246116	-0.592595281834167	0.969860353872811
C09F5.1	WBGene00015647	798.640110873379	1213.19519201686	0.633981820220637	-0.603194248808684	0.967314420834831
C09F5.2	WBGene00015648	278.502459114757	266.851822758735	-0.0308636290495955	0.0616512004615354	0.984347519209721
C09F5.3	WBGene00015649	10.835040490485	19.2062421773606	0.856658300840479	-0.825870729428531	0.967314420834831
C09F9.1	WBGene00007478	10.4921180340236	6.99854232490569	-0.553392001315837	0.584179572727778	0.967314420834831
C09F9.2	WBGene00007479	3533.03877058463	3825.94275525195	0.145693278230513	-0.11490570681856	0.984768844813501
C09F9.3	WBGene00007480	3.99817011307948	10.5580554683307	1.43171996006192	-1.40093238864996	0.967314420834831
C09G1.1	WBGene00004103	0.560004478441229	0.356854978973986	-0.619312891611894	0.650100463023841	NA
C09G1.2	WBGene00007484	1.32018346901787	5.6547486424853	2.12951202999585	-2.0987244585839	0.609634876271755
C09G1.3	WBGene00007485	2.32263779125862	1.46688575024585	-0.632220106348415	0.663007677760855	0.967314420834831
C09G1.4	WBGene00007486	104.293507074574	204.183694448126	1.00000588871216	-0.96921831730021	0.268000657992728
C09G1.5	WBGene00007487	75.903143187802	138.359169368172	0.896974294392866	-0.866186722980903	0.0829354567354233
C09G12.1	WBGene00015651	44.3811868610597	43.0227455897976	-0.0140610814078347	0.044848652819786	0.998080803708276
C09G12.10	WBGene00023462	0.362719246680038	0.496378319613226	0.483374375551448	-0.452586804139527	NA
C09G12.11	WBGene00023463	0.736515160425388	0.334561949352487	-1.1076542775396	1.1384418489513	NA
C09G12.16	WBGene00023474	0.584511914480072	0.460015795847769	-0.314761460283986	0.345549031697248	NA
C09G12.17	WBGene00044470	6.67978213331796	3.83948592006798	-0.768100320105295	0.798887891517216	0.967314420834831
C09G12.2	WBGene00015652	0.362719128861067	0.735882036711396	1.05140925818282	-1.02062168677136	NA
C09G12.3	WBGene00015653	0.186229739602114	0.335498678888192	0.880011177148206	-0.849223605736258	NA
C09G12.5	WBGene00015655	0.362721419463085	0.346496158931614	-0.0352350110729723	0.0660225824849181	NA
C09G12.6	WBGene00015656	0.362719801816998	0.218921219329348	-0.697656139435022	0.728443710846969	NA
C09G12.8	WBGene00000424	809.420568291749	925.576167634071	0.224249778855308	-0.193462207443361	0.967314420834831
C09G12.9	WBGene00015658	1317.6467148765	1444.68605346839	0.163579975004436	-0.132792403592486	0.967314420834831
C09G4.1	WBGene00002043	650.548808888928	629.005306837008	-0.0177975420464294	0.0485851134583729	0.994492073530749
C09G4.2	WBGene00015650	432.334786410265	770.505867779257	0.864444592361563	-0.833657020949618	0.967314420834831
C09G4.3	WBGene00001051	NA	NA	NA	NA	NA
C09G4.4	WBGene00044001	NA	NA	NA	NA	NA
C09G4.5	WBGene00003224	833.657373061236	789.840954380851	-0.0471048216757266	0.077892393087672	0.985602030748647
C09G5.1	WBGene00001586	4.46626931626688	12.0835040672392	1.4666842970458	-1.43589672563386	0.967314420834831
C09G5.2	WBGene00007488	171.745412804509	189.522191690497	0.172882792730811	-0.142095221318892	0.967314420834831
C09G5.3	WBGene00000655	0.362720569109508	0.272190960426391	-0.383451833230872	0.414239404642818	NA
C09G5.4	WBGene00000616	111.197527303538	119.896108190337	0.139447694012994	-0.108660122601046	0.987260176277507
C09G5.5	WBGene00000656	5.44317291202562	11.2064761935347	1.07260050275002	-1.04181293133808	0.967314420834831
C09G5.6	WBGene00000251	2.37627657707467	1.88966866489566	-0.29978189712347	0.330569468535546	0.970246486428608
C09G5.7	WBGene00007489	162.903822576659	19.0456214296527	-3.06570161930221	3.09648919071414	0.000730203813786616
C09G5.8	WBGene00007490	151.098376074819	213.896185974908	0.532210173899164	-0.501422602487217	0.967314420834831
C09G9.1	WBGene00007492	839.710908714012	881.460827603103	0.100791298703967	-0.0700037272920221	0.968720538283592
C09G9.2	WBGene00007493	835.927980764621	928.70605976303	0.182630967366867	-0.151843395954922	0.968720538283592
C09G9.3	WBGene00007494	4.77543131695226	4.74079495621037	0.0202855246756737	0.0105020467362932	0.997661822395518
C09G9.4	WBGene00006409	2.69339400129724	1.86916331000802	-0.496245093731994	0.527032665144234	0.967314420834831
C09G9.5	WBGene00007495	3.46012067598525	5.16171784438857	0.607816498272252	-0.577028926860294	0.967314420834831
C09G9.6	WBGene00003864	3179.80154939866	4092.73128869685	0.394914790000507	-0.36412721858856	0.967314420834831
C09G9.7	WBGene00007496	1.92446183453306	0.912013151701973	-1.04654095477479	1.07732852618706	NA
C09G9.8	WBGene00007497	0.362719801816998	0.218921219329348	-0.697656139435022	0.72844371084697	NA
C09H10.1	WBGene00004455	NA	NA	NA	NA	NA
C09H10.10	WBGene00007504	114.956349249203	115.883277310363	0.042373811820268	-0.0115862404083472	0.979224255212041
C09H10.2	WBGene00004454	3388.39684120407	4221.2696611594	0.347861715543222	-0.317074144131268	0.967314420834831
C09H10.3	WBGene00003831	2559.24589920439	3337.24926233398	0.413728246183831	-0.382940674771888	0.912640252050844
C09H10.5	WBGene00007499	484.132668118786	533.551309378664	0.171012139922258	-0.140224568510313	0.968426291459365
C09H10.6	WBGene00007500	2262.84685803479	2296.66079253635	0.0521864125721655	-0.021398841160218	0.987260176277507
C09H10.7	WBGene00007501	407.556303351283	630.736675124377	0.660826015236394	-0.630038443824446	0.967314420834831
C09H10.8	WBGene00007502	8.1667631510901	13.8579742154254	0.793667655432348	-0.7628800840204	0.967314420834831
C09H10.9	WBGene00007503	0.69850320668531	1.94364553923213	1.50721406755546	-1.47642649614412	0.967314420834831
C09H5.1	WBGene00015659	NA	NA	NA	NA	NA
C09H5.2	WBGene00015660	92.3576849390409	109.257535296038	0.273216438934622	-0.242428867522671	0.984768844813501
C09H5.3	WBGene00006188	0.186229379438537	0.274926316556657	0.592751893259487	-0.561964321847542	NA
C09H5.4	WBGene00006190	1.44127788894072	0.730658410115827	-0.949291958101345	0.980079529513315	NA
C09H5.5	WBGene00006191	3.34115800825977	2.21818368527981	-0.560181801648028	0.590969373059955	0.967314420834831
C09H5.6	WBGene00006180	0.186229851218146	0.356853162504541	0.969033785013601	-0.938246213601653	NA
C09H5.7	WBGene00015661	0.362719801816998	0.218921219329348	-0.697656139435022	0.728443710846969	NA
C09H5.9	WBGene00006179	0.186229379438537	0.274926316556657	0.592751893259487	-0.561964321847542	NA
C09H6.1	WBGene00005009	2742.91304638604	3118.17828907861	0.215782103484192	-0.184994532072241	0.967314420834831
C09H6.2	WBGene00002999	1473.437976394	1909.16014082421	0.404539360603844	-0.373751789191898	0.967314420834831
C09H6.3	WBGene00003136	686.088950931384	871.166536283955	0.375340476073173	-0.344552904661228	0.967314420834831
C10A4.1	WBGene00015662	7.69382208980195	10.370477547261	0.46149752677912	-0.430709955367159	0.967314420834831
C10A4.10	WBGene00050957	8.14899240195808	5.89034677762014	-0.437481542946268	0.468269114358218	0.972952187078185
C10A4.2	WBGene00015663	0.186229379438537	0.274926316556657	0.592751893259487	-0.561964321847542	NA
C10A4.3	WBGene00015664	160.065691919091	112.140097669167	-0.482574314479963	0.513361885891913	0.967314420834831
C10A4.4	WBGene00015665	0.186229851218146	0.356853162504541	0.9690337850136	-0.938246213601653	NA
C10A4.5	WBGene00015666	21.0729372081299	36.0530421876189	0.805517156639484	-0.774729585227572	0.967314420834831
C10A4.6	WBGene00015667	0.362720442361491	0.429415233459944	0.274302887316214	-0.243515315904219	NA
C10A4.7	WBGene00015668	1.00943833894936	4.57162933398318	2.20994321949032	-2.17915564807847	0.7333126086896
C10A4.8	WBGene00003380	125.515278960765	89.426737046036	-0.458297280704656	0.489084852116618	0.967314420834831
C10A4.9	WBGene00045456	0.74080367503107	0.274927675954803	-1.39925153927889	1.43003911069084	NA
C10B5.1	WBGene00015670	33.9621542039381	34.7633364102407	0.0644261515442244	-0.0336385801322931	0.984253894914251
C10B5.3	WBGene00015671	90.4190417207054	99.4714228783624	0.168443057311199	-0.137655485899246	0.987260176277507
C10C5.1	WBGene00007505	572.34197266286	689.20161125861	0.298836235084092	-0.268048663672147	0.968426291459365
C10C5.2	WBGene00007506	2.37166976046048	4.20273630803779	0.85621337383952	-0.825425802427587	0.967314420834831
C10C5.3	WBGene00007507	66.2034248868242	50.4276024445317	-0.361904647465657	0.392692218877591	0.967314420834831
C10C5.4	WBGene00007508	76.0598338098774	90.395697051892	0.279906884905638	-0.249119313493704	0.967314420834831
C10C5.5	WBGene00007509	73.2779617891694	48.1487193531371	-0.575094378167969	0.6058819495799	0.967314420834831
C10C5.6	WBGene00000911	2227.14463274039	3160.29147453441	0.535649945044488	-0.504862373632545	0.967314420834831
C10C5.7	WBGene00007511	2.91615127424799	2.71769129247833	-0.0708964024100612	0.101683973822035	0.992098707469181
C10C6.1	WBGene00002192	2448.04059779463	4234.91562284346	0.821493313179531	-0.790705741767581	0.598904608279297
C10C6.2	WBGene00007006	6.87250180945345	11.3076982403016	0.749185573436748	-0.718398002024795	0.967314420834831
C10C6.3	WBGene00007512	0.362719074777692	0.426331516540477	0.263910665654414	-0.233123094242385	NA
C10C6.5	WBGene00007513	650.428098270093	671.739352376567	0.0772995372352665	-0.0465119658233208	0.984347519209721
C10C6.6	WBGene00007514	2464.25313760818	3032.28740087425	0.330043607501613	-0.299256036089668	0.967314420834831
C10C6.7	WBGene00007515	41.5787971121894	23.2601747520734	-0.807198514042957	0.837986085454877	0.777248650812356
C10E2.1	WBGene00015672	2.03142702535104	2.90500862618588	0.54683647923124	-0.516048907819434	0.967314420834831
C10E2.2	WBGene00015673	7.1771099621912	17.7758070354672	1.33922770235858	-1.30844013094664	0.681575732211268
C10E2.3	WBGene00001837	910.117244522869	1315.30778856443	0.562063692775872	-0.53127612136393	0.967314420834831
C10E2.4	WBGene00015674	8.53711082676293	10.6445796534992	0.349086738144061	-0.318299166732116	0.967314420834831
C10E2.5	WBGene00015675	2.61458010453835	6.54430018081166	1.35444722463677	-1.32365965322483	0.967314420834831
C10E2.6	WBGene00015676	2508.42910843242	2763.68251564447	0.170595297578001	-0.139807726166058	0.967314420834831
C10F3.1	WBGene00015677	404.590664571031	318.763844064829	-0.313187460203781	0.343975031615719	0.967314420834831
C10F3.2	WBGene00000979	65.6927521733248	96.261049700487	0.582005519011981	-0.551217947600032	0.97012947162094
C10F3.3	WBGene00000069	12.3842416232521	30.6489533936207	1.3381198561102	-1.30733228469825	0.967314420834831
C10F3.4	WBGene00015678	248.362733443123	264.091112706286	0.119374608633718	-0.0885870372217616	0.967314420834831
C10F3.5	WBGene00003954	446.413790065925	318.604500592617	-0.455827375953479	0.486614947365435	0.954987325383695
C10F3.6	WBGene00001508	96.0944658587625	201.162697920175	1.09662512618511	-1.06583755477316	0.967314420834831
C10F3.7	WBGene00015679	216.922089419266	429.196281257	1.01524817568183	-0.984460604269881	0.967314420834831
C10G11.1	WBGene00015685	2.12229946135323	6.93696448240494	1.73946383112755	-1.70867625971561	0.967314420834831
C10G11.10	WBGene00015690	1.43979835050917	1.46883191358634	0.0595901106906023	-0.0288025392787566	0.996665096154159
C10G11.2	WBGene00005273	0.647702788158225	0.218921630290378	-1.53412987771181	1.56491744912375	NA
C10G11.3	WBGene00005274	NA	NA	NA	NA	NA
C10G11.4	WBGene00005272	0.362719801816998	0.218921219329348	-0.697656139435022	0.728443710846969	NA
C10G11.5	WBGene00004068	445.590429686655	494.975105124204	0.182425290723066	-0.151637719311121	0.967314420834831
C10G11.6	WBGene00015686	133.970056123945	214.200507764578	0.707838893946297	-0.677051322534354	0.850183053516995
C10G11.7	WBGene00015687	16280.0983324865	19633.3022189935	0.300981004833373	-0.270193433421425	0.967314420834831
C10G11.8	WBGene00015688	0.186227149694256	1.87722118469305	3.36425089694127	-3.333463325529	0.762695359372314
C10G11.9	WBGene00015689	0.718165706104023	1.58693410362923	1.17464112579628	-1.14385355438446	0.967314420834831
C10G6.1	WBGene00015680	650.897234515723	820.850506847413	0.365477289342453	-0.334689717930505	0.967314420834831
C10G8.1	WBGene00005183	0.718305640612596	0.533002448940882	-0.399668111525593	0.430455682937525	NA
C10G8.2	WBGene00015681	0.186229379438537	0.274926316556657	0.592751893259487	-0.561964321847542	NA
C10G8.3	WBGene00015682	0.736132958876096	0.472770903975698	-0.608037545526185	0.638825116938299	NA
C10G8.4	WBGene00015683	0.186228477691816	0.447119619772484	1.29437472081891	-1.26358714940676	NA
C10G8.5	WBGene00003567	731.934589141668	1804.30183661976	1.33244164468546	-1.30165407327351	0.967314420834831
C10G8.6	WBGene00000455	565.234414077987	570.671020519101	0.0445975679196762	-0.0138099965077311	0.996665096154159
C10G8.7	WBGene00000454	5.74718127871912	10.8129589352063	0.942622477098253	-0.911834905686299	0.967314420834831
C10G8.8	WBGene00015684	327.943680511396	570.854822928217	0.830463389806614	-0.799675818394667	0.967314420834831
C10H11.1	WBGene00015691	950.824594357095	1221.58808563861	0.392294341748491	-0.361506770336544	0.967314420834831
C10H11.10	WBGene00015698	105.941851877212	78.6071106159461	-0.3997533347225	0.430540906134444	0.967314420834831
C10H11.3	WBGene00015692	33.5452658048791	31.8078082796077	-0.0459406376552054	0.0767282090671825	0.984768844813501
C10H11.4	WBGene00015693	37.466185229655	47.903881999819	0.385341052831861	-0.354553481419925	0.967314420834831
C10H11.5	WBGene00015694	1.12741194068961	0.505639771589918	-1.12604533151138	1.15683290292332	NA
C10H11.6	WBGene00015695	30.0975407557899	28.5551943146951	-0.0451048370202852	0.0758924084322447	0.994492073530749
C10H11.7	WBGene00015696	0.362719333390654	0.478026723106642	0.429025197994942	-0.398237626583239	NA
C10H11.8	WBGene00015697	147.303840529547	210.864395925936	0.54830804560082	-0.517520474188901	0.206090447041254
C10H11.9	WBGene00002694	3761.12740723454	5493.60202318104	0.577374793320813	-0.546587221908864	0.636917792060918
C11D2.1	WBGene00015699	NA	NA	NA	NA	NA
C11D2.2	WBGene00015700	2.95516668793068	6.63304801133404	1.19722003107375	-1.16643245966179	0.828042061052719
C11D2.3	WBGene00015701	1.00897334581002	3.50292334272714	1.82645892517711	-1.79567135376509	0.967314420834831
C11D2.4	WBGene00015702	309.5653139825	337.771335733104	0.156590643235745	-0.125803071823805	0.968562485788055
C11D2.6	WBGene00006809	36.6643354171055	83.0730558205435	1.21079080684986	-1.18000323543791	0.967314420834831
C11D2.7	WBGene00015703	427.897186350054	421.792140328832	0.0100555911159542	0.0207319802959935	0.996665096154159
C11D9.1	WBGene00015704	50.7259950554942	139.963128394915	1.49503722226731	-1.46424965085536	0.967314420834831
C11E4.1	WBGene00007516	140.968174376098	146.570204895692	0.0870099406465522	-0.0562223692346049	0.993043878505213
C11E4.2	WBGene00007517	17.4148316505191	18.679478287594	0.131925206534582	-0.101137635122627	0.990440663534455
C11E4.3	WBGene00007518	3.28841903805857	3.39687339202903	0.0776008675358947	-0.0468132961239576	0.994227444286024
C11E4.6	WBGene00007520	283.017750598063	844.308803571641	1.6076657881946	-1.57687821678265	0.967314420834831
C11E4.7	WBGene00007521	0.362720455279525	0.773060011577146	1.12250987729071	-1.09172230587892	NA
C11E4.8	WBGene00007522	1.01396620649699	2.52829026853291	1.34894010675198	-1.31815253534003	0.967314420834831
C11G10.1	WBGene00007525	12.9960837844213	9.82157209865173	-0.373263503907278	0.404051075319234	0.977003214229451
C11G10.2	WBGene00007526	7.14626183563391	12.2680020391341	0.810427203263879	-0.779639631851925	0.967314420834831
C11G6.1	WBGene00006384	636.548888741589	876.177513671566	0.491739439632414	-0.460951868220472	0.967314420834831
C11G6.2	WBGene00007523	17.5730020275591	12.9805502707169	-0.406221555902185	0.437009127314138	0.967314420834831
C11G6.3	WBGene00007524	900.224132542199	1205.80502863634	0.452428077409595	-0.421640505997648	0.967314420834831
C11G6.4	WBGene00003624	196.430194783056	244.890825362024	0.348909582561231	-0.318122011149283	0.967314420834831
C11H1.2	WBGene00007528	210.693502506457	181.744544267332	-0.182446195744474	0.213233767156419	0.967314420834831
C11H1.3	WBGene00007529	601.794896299921	680.632587012577	0.208391925535133	-0.177604354123183	0.967314420834831
C11H1.4	WBGene00004191	166.059531387317	154.685474364212	-0.0715752329300586	0.10236280434202	0.974582385851387
C11H1.5	WBGene00007530	5.80485180411057	4.98553636958706	-0.188722939126625	0.219510510538602	0.972952187078185
C11H1.7	WBGene00007531	75.1254369679784	68.3873548214263	-0.104784317955089	0.135571889367048	0.985701194616295
C11H1.8	WBGene00007532	282.775865781597	361.891216506039	0.38668466880751	-0.355897097395569	0.967314420834831
C11H1.9	WBGene00023500	296.736601748574	342.477115830596	0.237612271691751	-0.206824700279801	0.975630991295216
