gene	WBID	chr	start	stop
H20J04.3	WBGene00019218	CHROMOSOME_II	4335710	4338428
H20J04.9	WBGene00044310	CHROMOSOME_II	4351188	4353163
C01F1.3	WBGene00015298	CHROMOSOME_II	4295102	4299213
H20J04.1	WBGene00019216	CHROMOSOME_II	4355636	4358862
H20J04.7	WBGene00019222	CHROMOSOME_II	4353224	4355321
C01F1.2	WBGene00015297	CHROMOSOME_II	4299659	4301276
F31D5.3	WBGene00006495	CHROMOSOME_II	4186668	4208502
F31D5.4	WBGene00017947	CHROMOSOME_II	4188983	4194461
F31D5.5	WBGene00017948	CHROMOSOME_II	4194835	4204150
W06B4.2	WBGene00021057	CHROMOSOME_II	4468169	4471037
W06B4.3	WBGene00021058	CHROMOSOME_II	4461130	4467895
W06B4.1	WBGene00021056	CHROMOSOME_II	4471400	4473745
T05C1.2	WBGene00020249	CHROMOSOME_II	4481023	4483721
H20J04.8	WBGene00044076	CHROMOSOME_II	4324361	4326156
H20J04.4	WBGene00019219	CHROMOSOME_II	4329025	4334488
T05C1.1	WBGene00020248	CHROMOSOME_II	4478612	4480784
T05C1.3	WBGene00020250	CHROMOSOME_II	4487690	4489388
T05C1.5	WBGene00020252	CHROMOSOME_II	4490405	4490863
B0304.2	WBGene00015134	CHROMOSOME_II	4523611	4524523
B0304.8	WBGene00005061	CHROMOSOME_II	4524630	4527897
B0304.5	WBGene00005058	CHROMOSOME_II	4529632	4531961
B0304.9	WBGene00005062	CHROMOSOME_II	4538984	4540728
B0286.2	WBGene00002252	CHROMOSOME_II	4359085	4368285
B0304.6	WBGene00005059	CHROMOSOME_II	4534738	4537238
K07E1.1	WBGene00019489	CHROMOSOME_II	4550890	4552174
B0304.7	WBGene00005060	CHROMOSOME_II	4541861	4543665
M03A1.8	WBGene00077490	CHROMOSOME_II	4560393	4562618
M03A1.3	WBGene00019746	CHROMOSOME_II	4557783	4559570
T12C9.7	WBGene00020461	CHROMOSOME_II	4458258	4460402
T05C1.4	WBGene00020251	CHROMOSOME_II	4491144	4505144
F35D11.1	WBGene00018043	CHROMOSOME_II	4627021	4627802
B0304.3	WBGene00015135	CHROMOSOME_II	4512207	4522763
B0304.1	WBGene00001948	CHROMOSOME_II	4519065	4522434
B0304.4	WBGene00015136	CHROMOSOME_II	4522458	4523219
M03A1.7	WBGene00000928	CHROMOSOME_II	4562849	4563543
T05A7.11	WBGene00044383	CHROMOSOME_II	4659281	4665442
T05A7.10	WBGene00043986	CHROMOSOME_II	4665889	4667585
F35D11.3	WBGene00018044	CHROMOSOME_II	4608366	4612050
F35D11.4	WBGene00018045	CHROMOSOME_II	4603194	4604160
T05A7.6	WBGene00020223	CHROMOSOME_II	4668640	4671787
T05A7.2	WBGene00020220	CHROMOSOME_II	4674469	4675726
T05A7.3	WBGene00020221	CHROMOSOME_II	4675777	4676245
T05A7.1	WBGene00020219	CHROMOSOME_II	4678022	4679635
T05A7.7	WBGene00020224	CHROMOSOME_II	4679663	4681321
T05A7.8	WBGene00020225	CHROMOSOME_II	4681760	4683725
T05A7.9	WBGene00020226	CHROMOSOME_II	4684492	4684864
F10G7.7	WBGene00017371	CHROMOSOME_II	4687237	4689389
Y74E4A.1	WBGene00022283	CHROMOSOME_II	4649090	4653273
T05A7.5	WBGene00020222	CHROMOSOME_II	4653185	4655931
F10G7.12	WBGene00044744	CHROMOSOME_II	4689795	4690495
F10G7.6	WBGene00017370	CHROMOSOME_II	4691272	4693070
F35D11.2	WBGene00004122	CHROMOSOME_II	4612985	4626100
F35D11.7	WBGene00018047	CHROMOSOME_II	4615631	4616540
F35D11.8	WBGene00018048	CHROMOSOME_II	4617148	4618087
F35D11.9	WBGene00018049	CHROMOSOME_II	4618877	4619797
F35D11.10	WBGene00018050	CHROMOSOME_II	4619984	4621738
T05A7.4	WBGene00001976	CHROMOSOME_II	4672794	4673744
F10G7.4	WBGene00004737	CHROMOSOME_II	4698717	4700991
F35D11.11	WBGene00018051	CHROMOSOME_II	4627807	4638381
F10G7.11	WBGene00017374	CHROMOSOME_II	4727314	4727868
M03A1.1	WBGene00006868	CHROMOSOME_II	4571996	4591357
F35D11.5	WBGene00018046	CHROMOSOME_II	4590565	4602632
M03A1.6	WBGene00019747	CHROMOSOME_II	4590949	4601337
F10G7.5	WBGene00017369	CHROMOSOME_II	4693441	4696405
F41C3.6	WBGene00018272	CHROMOSOME_II	4735109	4736847
F10G7.8	WBGene00004461	CHROMOSOME_II	4696415	4698424
F41C3.4	WBGene00018270	CHROMOSOME_II	4740405	4741612
F41C3.7	WBGene00018273	CHROMOSOME_II	4730056	4731265
F41C3.11	WBGene00018275	CHROMOSOME_II	4731195	4733939
F41C3.1	WBGene00018267	CHROMOSOME_II	4752383	4752938
F41C3.2	WBGene00018268	CHROMOSOME_II	4749963	4751819
F10G7.3	WBGene00006817	CHROMOSOME_II	4702065	4703261
F10G7.9	WBGene00017372	CHROMOSOME_II	4703250	4706485
F26G1.3	WBGene00017839	CHROMOSOME_II	4758757	4759285
F10G7.2	WBGene00006626	CHROMOSOME_II	4706809	4710166
F26G1.5	WBGene00017841	CHROMOSOME_II	4770533	4771377
F26G1.9	WBGene00044662	CHROMOSOME_II	4772712	4773979
F41C3.3	WBGene00018269	CHROMOSOME_II	4742123	4745277
F41C3.5	WBGene00018271	CHROMOSOME_II	4737612	4739902
C27D9.1	WBGene00016163	CHROMOSOME_II	4753438	4755596
C27D9.2	WBGene00016164	CHROMOSOME_II	4755584	4756780
F26G1.7	WBGene00003424	CHROMOSOME_II	4785855	4786310
F26G1.1	WBGene00017837	CHROMOSOME_II	4790310	4795663
C33F10.8	WBGene00016356	CHROMOSOME_II	4823327	4825191
C33F10.9	WBGene00003435	CHROMOSOME_II	4825374	4825840
C33F10.13	WBGene00016359	CHROMOSOME_II	4826501	4827867
C33F10.2	WBGene00016352	CHROMOSOME_II	4828554	4832473
F26G1.10	WBGene00044663	CHROMOSOME_II	4774377	4775505
F26G1.6	WBGene00017842	CHROMOSOME_II	4775290	4781343
F26G1.11	WBGene00045455	CHROMOSOME_II	4777152	4777902
C33F10.1	WBGene00016351	CHROMOSOME_II	4835023	4835712
C33F10.12	WBGene00016358	CHROMOSOME_II	4836298	4837729
T23B7.2	WBGene00044298	CHROMOSOME_II	4841371	4842202
T23B7.1	WBGene00020715	CHROMOSOME_II	4842559	4842903
T23B7.3	WBGene00044767	CHROMOSOME_II	4850207	4851296
F26G1.2	WBGene00017838	CHROMOSOME_II	4763189	4764174
F26G1.4	WBGene00017840	CHROMOSOME_II	4764155	4770009
F11G11.7	WBGene00001027	CHROMOSOME_II	4852051	4857816
C33F10.7	WBGene00016355	CHROMOSOME_II	4818566	4821559
F11G11.8	WBGene00017386	CHROMOSOME_II	4860058	4860403
C33F10.11	WBGene00016357	CHROMOSOME_II	4834153	4834829
F11G11.4	WBGene00017384	CHROMOSOME_II	4860608	4861684
F11G11.9	WBGene00017387	CHROMOSOME_II	4862309	4863452
F11G11.14	WBGene00044384	CHROMOSOME_II	4863707	4865736
F10G7.1	WBGene00006497	CHROMOSOME_II	4710273	4713687
F10G7.10	WBGene00017373	CHROMOSOME_II	4713640	4726259
F41C3.8	WBGene00018274	CHROMOSOME_II	4716043	4718523
F11G11.5	WBGene00017385	CHROMOSOME_II	4857916	4859177
C33F10.4	WBGene00016353	CHROMOSOME_II	4795755	4797212
C33F10.14	WBGene00050941	CHROMOSOME_II	4796506	4798191
C33F10.5	WBGene00016354	CHROMOSOME_II	4798152	4812133
B0286.6	WBGene00023425	CHROMOSOME_II	4368493	4447363
B0286.3	WBGene00015116	CHROMOSOME_II	4369628	4372572
B0286.4	WBGene00003825	CHROMOSOME_II	4372743	4376745
B0286.1	WBGene00015115	CHROMOSOME_II	4378658	4386355
B0286.5	WBGene00001438	CHROMOSOME_II	4379885	4383290
ZK430.8	WBGene00022743	CHROMOSOME_II	4392950	4404856
ZK430.5	WBGene00022741	CHROMOSOME_II	4405863	4416686
ZK430.3	WBGene00007036	CHROMOSOME_II	4417682	4419131
ZK430.2	WBGene00044063	CHROMOSOME_II	4420254	4422314
ZK430.7	WBGene00022742	CHROMOSOME_II	4421890	4424904
ZK430.1	WBGene00022739	CHROMOSOME_II	4425166	4432613
T12C9.5	WBGene00003699	CHROMOSOME_II	4433402	4435365
T12C9.1	WBGene00020460	CHROMOSOME_II	4435299	4436995
T12C9.6	WBGene00003615	CHROMOSOME_II	4438866	4440870
T12C9.3	WBGene00006657	CHROMOSOME_II	4441093	4453151
F11G11.11	WBGene00000609	CHROMOSOME_II	4869601	4870786
F11G11.13	WBGene00017388	CHROMOSOME_II	4875065	4875697
F11G11.2	WBGene00001755	CHROMOSOME_II	4882065	4883356
F11G11.3	WBGene00001754	CHROMOSOME_II	4879879	4881105
R05F9.7	WBGene00019891	CHROMOSOME_II	4886270	4888206
F11G11.1	WBGene00001756	CHROMOSOME_II	4883743	4884597
R05F9.3	WBGene00003430	CHROMOSOME_II	4898610	4899183
R05F9.9	WBGene00019892	CHROMOSOME_II	4899853	4902094
F11G11.10	WBGene00000606	CHROMOSOME_II	4866430	4867569
R05F9.5	WBGene00001757	CHROMOSOME_II	4891574	4893569
R05F9.8	WBGene00003431	CHROMOSOME_II	4892263	4892723
R05F9.10	WBGene00019893	CHROMOSOME_II	4902282	4903791
ZK546.7	WBGene00022763	CHROMOSOME_II	4930822	4932108
ZK546.6	WBGene00003470	CHROMOSOME_II	4932986	4933443
ZK546.11	WBGene00001778	CHROMOSOME_II	4933874	4935015
ZK546.5	WBGene00022762	CHROMOSOME_II	4935556	4937971
R05F9.12	WBGene00019895	CHROMOSOME_II	4914488	4925242
R05F9.13	WBGene00003429	CHROMOSOME_II	4916130	4916591
F33G12.7	WBGene00044666	CHROMOSOME_II	5040199	5040673
R05F9.6	WBGene00019890	CHROMOSOME_II	4889429	4891464
F11G11.12	WBGene00000649	CHROMOSOME_II	4872092	4873122
ZK546.4	WBGene00022761	CHROMOSOME_II	4938049	4938596
ZK546.17	WBGene00022766	CHROMOSOME_II	4938587	4941145
ZK546.3	WBGene00022760	CHROMOSOME_II	4939420	4940276
F33G12.6	WBGene00018018	CHROMOSOME_II	5049906	5053960
C27A2.4	WBGene00016152	CHROMOSOME_II	5056219	5060704
F33G12.5	WBGene00018017	CHROMOSOME_II	5036548	5040091
C27A2.3	WBGene00002068	CHROMOSOME_II	5054068	5055327
R05F9.1	WBGene00019888	CHROMOSOME_II	4905005	4911830
R05F9.11	WBGene00019894	CHROMOSOME_II	4911754	4914210
F33G12.3	WBGene00018015	CHROMOSOME_II	5031809	5034036
F33G12.4	WBGene00018016	CHROMOSOME_II	5033801	5036431
C27A2.5	WBGene00016153	CHROMOSOME_II	5068726	5069615
C27A2.6	WBGene00001102	CHROMOSOME_II	5078201	5081153
C04G6.4	WBGene00015454	CHROMOSOME_II	5081486	5083433
C04G6.2	WBGene00015453	CHROMOSOME_II	5093227	5094206
C04G6.13	WBGene00077489	CHROMOSOME_II	5094236	5095362
C04G6.6	WBGene00015456	CHROMOSOME_II	5099428	5100233
C04G6.7	WBGene00015457	CHROMOSOME_II	5100402	5101774
C27A2.1	WBGene00016151	CHROMOSOME_II	5062120	5067121
C27A2.8	WBGene00044387	CHROMOSOME_II	5067056	5067987
C04G6.10	WBGene00015458	CHROMOSOME_II	5101975	5102638
C04G6.11	WBGene00015459	CHROMOSOME_II	5103331	5103825
F09C12.2	WBGene00017277	CHROMOSOME_II	5110019	5112223
F09C12.8	WBGene00017279	CHROMOSOME_II	5112714	5114146
F09C12.6	WBGene00017278	CHROMOSOME_II	5116023	5118267
F09C12.7	WBGene00003462	CHROMOSOME_II	5115092	5115326
C27A2.7	WBGene00044386	CHROMOSOME_II	5069753	5071359
C04G6.3	WBGene00004040	CHROMOSOME_II	5083839	5091628
C04G6.5	WBGene00015455	CHROMOSOME_II	5085776	5086113
F58A6.1	WBGene00019022	CHROMOSOME_II	5142333	5144016
F09C12.1	WBGene00001588	CHROMOSOME_II	5130375	5133044
F58A6.6	WBGene00019025	CHROMOSOME_II	5148523	5150844
C27A2.2	WBGene00004434	CHROMOSOME_II	5055605	5056209
F58A6.5	WBGene00019024	CHROMOSOME_II	5146958	5148452
F58A6.10	WBGene00019027	CHROMOSOME_II	5153108	5154628
F58A6.9	WBGene00019026	CHROMOSOME_II	5158582	5158957
C27D6.11	WBGene00044388	CHROMOSOME_II	5159705	5161120
C27D6.6	WBGene00005070	CHROMOSOME_II	5161984	5163373
F58A6.2	WBGene00019023	CHROMOSOME_II	5136707	5138559
F58A6.4	WBGene00003547	CHROMOSOME_II	5138511	5142027
F58A6.11	WBGene00019028	CHROMOSOME_II	5155425	5157615
F58A6.8	WBGene00003438	CHROMOSOME_II	5156647	5157107
C27D6.8	WBGene00005068	CHROMOSOME_II	5165304	5166828
C27D6.9	WBGene00005067	CHROMOSOME_II	5168099	5169314
C27D6.10	WBGene00005066	CHROMOSOME_II	5169715	5171022
C34F11.5	WBGene00016416	CHROMOSOME_II	5195883	5199248
C34F11.6	WBGene00003442	CHROMOSOME_II	5194320	5194781
C34F11.4	WBGene00003443	CHROMOSOME_II	5199751	5200211
C04G6.1	WBGene00003402	CHROMOSOME_II	5104108	5108892
C34F11.2	WBGene00016414	CHROMOSOME_II	5212214	5212778
C34F11.1	WBGene00016413	CHROMOSOME_II	5212951	5213923
EGAP2.2	WBGene00017148	CHROMOSOME_II	5230067	5230488
T16D1.2	WBGene00004023	CHROMOSOME_II	5236080	5238453
C54A12.1	WBGene00004221	CHROMOSOME_II	5242451	5246824
T16D1.1	WBGene00020539	CHROMOSOME_II	5241219	5241647
C54A12.3	WBGene00016910	CHROMOSOME_II	5260993	5261307
C54A12.2	WBGene00016909	CHROMOSOME_II	5253417	5255809
C27D6.1	WBGene00016160	CHROMOSOME_II	5171899	5177430
C27D6.12	WBGene00044389	CHROMOSOME_II	5177287	5177986
C27D6.3	WBGene00016161	CHROMOSOME_II	5173712	5174186
C34F11.9	WBGene00001101	CHROMOSOME_II	5214429	5225361
EGAP2.1	WBGene00017147	CHROMOSOME_II	5231410	5233262
EGAP2.3	WBGene00004020	CHROMOSOME_II	5233144	5235913
ZK622.2	WBGene00001806	CHROMOSOME_II	5285311	5288914
ZK622.5	WBGene00044667	CHROMOSOME_II	5289425	5290311
C27D6.4	WBGene00016162	CHROMOSOME_II	5179027	5187561
ZK622.1	WBGene00022780	CHROMOSOME_II	5293799	5295611
F08B1.2	WBGene00001538	CHROMOSOME_II	5312102	5317348
F08B1.3	WBGene00017234	CHROMOSOME_II	5317393	5319066
C34F11.3	WBGene00016415	CHROMOSOME_II	5203302	5209786
C34F11.8	WBGene00016417	CHROMOSOME_II	5209767	5210953
F09E5.14	WBGene00017291	CHROMOSOME_II	5342639	5344860
F09E5.9	WBGene00017287	CHROMOSOME_II	5346589	5347397
C54A12.4	WBGene00016911	CHROMOSOME_II	5270348	5271807
F09E5.10	WBGene00017288	CHROMOSOME_II	5348078	5350529
F09E5.17	WBGene00017293	CHROMOSOME_II	5358675	5359451
ZK622.4	WBGene00022782	CHROMOSOME_II	5292677	5293287
F09E5.4	WBGene00005226	CHROMOSOME_II	5355694	5357324
F09E5.11	WBGene00017289	CHROMOSOME_II	5357294	5358172
F09E5.8	WBGene00017286	CHROMOSOME_II	5350649	5351975
F09E5.7	WBGene00017285	CHROMOSOME_II	5352067	5353697
F09E5.3	WBGene00017283	CHROMOSOME_II	5373977	5375161
F09E5.2	WBGene00017282	CHROMOSOME_II	5375247	5377103
F09E5.5	WBGene00017284	CHROMOSOME_II	5359534	5372105
F09E5.13	WBGene00000094	CHROMOSOME_II	5371788	5373404
F09E5.16	WBGene00017292	CHROMOSOME_II	5364457	5365678
F09E5.12	WBGene00017290	CHROMOSOME_II	5367765	5369085
F08B1.1	WBGene00006923	CHROMOSOME_II	5322989	5340810
F09E5.15	WBGene00006434	CHROMOSOME_II	5378045	5379619
F09E5.1	WBGene00004034	CHROMOSOME_II	5380007	5384159
EEED8.6	WBGene00017136	CHROMOSOME_II	5384119	5387308
EEED8.8	WBGene00003583	CHROMOSOME_II	5387401	5389984
EEED8.7	WBGene00004701	CHROMOSOME_II	5387420	5388809
EEED8.5	WBGene00003393	CHROMOSOME_II	5399521	5405988
EEED8.11	WBGene00017139	CHROMOSOME_II	5405801	5407617
EEED8.12	WBGene00017140	CHROMOSOME_II	5408247	5409003
EEED8.4	WBGene00017135	CHROMOSOME_II	5410449	5411228
EEED8.3	WBGene00017134	CHROMOSOME_II	5414271	5415560
EEED8.14	WBGene00017142	CHROMOSOME_II	5412701	5414035
EEED8.16	WBGene00017144	CHROMOSOME_II	5390210	5393175
EEED8.2	WBGene00017133	CHROMOSOME_II	5416696	5418430
EEED8.15	WBGene00017143	CHROMOSOME_II	5419230	5421084
F07F6.2	WBGene00017216	CHROMOSOME_II	5430374	5431445
F07F6.9	WBGene00006005	CHROMOSOME_II	5431458	5433031
F07F6.5	WBGene00017218	CHROMOSOME_II	5435702	5436916
EEED8.18	WBGene00194696	CHROMOSOME_II	5411519	5412590
EEED8.13	WBGene00017141	CHROMOSOME_II	5411524	5412593
F07F6.8	WBGene00017220	CHROMOSOME_II	5424124	5425718
F56D1.6	WBGene00023407	CHROMOSOME_II	5447661	5448423
F56D1.5	WBGene00000969	CHROMOSOME_II	5453829	5455959
F07F6.4	WBGene00017217	CHROMOSOME_II	5427431	5429557
F56D1.7	WBGene00000935	CHROMOSOME_II	5456287	5458599
EEED8.9	WBGene00017137	CHROMOSOME_II	5393274	5395679
EEED8.10	WBGene00017138	CHROMOSOME_II	5395402	5398887
EEED8.1	WBGene00017132	CHROMOSOME_II	5421235	5422781
F07F6.7	WBGene00017219	CHROMOSOME_II	5422715	5423814
F12A10.5	WBGene00017394	CHROMOSOME_II	5480573	5482026
F56D1.1	WBGene00018959	CHROMOSOME_II	5478560	5480475
F12A10.4	WBGene00017393	CHROMOSOME_II	5488160	5490589
F12A10.2	WBGene00017391	CHROMOSOME_II	5495089	5495665
F12A10.6	WBGene00017395	CHROMOSOME_II	5494067	5494488
F12A10.1	WBGene00017390	CHROMOSOME_II	5496608	5497024
ZK177.6	WBGene00001511	CHROMOSOME_II	5501615	5503889
F12A10.7	WBGene00017396	CHROMOSOME_II	5497267	5498239
ZK622.3	WBGene00022781	CHROMOSOME_II	5278119	5282508
F07F6.1	WBGene00017215	CHROMOSOME_II	5437873	5440239
F07F6.6	WBGene00003774	CHROMOSOME_II	5440225	5446688
ZK177.3	WBGene00022671	CHROMOSOME_II	5515843	5517116
ZK177.2	WBGene00022670	CHROMOSOME_II	5519199	5520183
ZK177.9	WBGene00022674	CHROMOSOME_II	5517139	5517726
ZK177.1	WBGene00022669	CHROMOSOME_II	5526096	5529625
ZK177.11	WBGene00044390	CHROMOSOME_II	5522919	5523255
F12A10.9	WBGene00077704	CHROMOSOME_II	5498692	5499140
F12A10.8	WBGene00017397	CHROMOSOME_II	5498833	5501392
ZK177.10	WBGene00006554	CHROMOSOME_II	5524182	5525362
F56D1.3	WBGene00018961	CHROMOSOME_II	5474348	5476347
F56D1.2	WBGene00018960	CHROMOSOME_II	5474355	5478505
C17C3.9	WBGene00015892	CHROMOSOME_II	5531255	5532265
F56D1.4	WBGene00000548	CHROMOSOME_II	5466343	5473788
C17C3.20	WBGene00002121	CHROMOSOME_II	5530483	5530911
C17C3.7	WBGene00001964	CHROMOSOME_II	5535222	5536132
C17C3.8	WBGene00001965	CHROMOSOME_II	5532839	5533721
C17C3.19	WBGene00002095	CHROMOSOME_II	5554599	5555289
C17C3.4	WBGene00002094	CHROMOSOME_II	5556743	5557071
C17C3.3	WBGene00015889	CHROMOSOME_II	5561745	5563506
C17C3.2	WBGene00015888	CHROMOSOME_II	5566064	5566675
C17C3.13	WBGene00015895	CHROMOSOME_II	5567768	5568379
T25E4.1	WBGene00020803	CHROMOSOME_II	5578302	5579948
C17C3.6	WBGene00015891	CHROMOSOME_II	5550028	5550513
C17C3.5	WBGene00015890	CHROMOSOME_II	5550151	5552318
C17G10.3	WBGene00015917	CHROMOSOME_II	5583018	5584731
T25E4.2	WBGene00020804	CHROMOSOME_II	5580107	5582392
C17C3.11	WBGene00015893	CHROMOSOME_II	5537817	5539085
C17C3.10	WBGene00001966	CHROMOSOME_II	5539058	5541799
C17G10.2	WBGene00015916	CHROMOSOME_II	5594717	5596444
C17G10.10	WBGene00195182	CHROMOSOME_II	5598434	5599356
C17G10.7	WBGene00015919	CHROMOSOME_II	5606524	5607840
C17G10.1	WBGene00015915	CHROMOSOME_II	5596528	5598432
C17G10.6	WBGene00015918	CHROMOSOME_II	5599911	5603276
ZK177.5	WBGene00000375	CHROMOSOME_II	5503948	5506098
ZK177.4	WBGene00022672	CHROMOSOME_II	5506074	5509039
ZK177.8	WBGene00022673	CHROMOSOME_II	5509008	5513758
C17C3.1	WBGene00015887	CHROMOSOME_II	5570619	5574926
C17C3.15	WBGene00015896	CHROMOSOME_II	5571284	5572285
C17C3.18	WBGene00002096	CHROMOSOME_II	5544567	5547473
C17C3.12	WBGene00015894	CHROMOSOME_II	5544761	5547473
C17G10.8	WBGene00000970	CHROMOSOME_II	5617106	5619305
F59E12.8	WBGene00019123	CHROMOSOME_II	5634509	5636908
F59E12.3	WBGene00019119	CHROMOSOME_II	5638362	5639033
F59E12.9	WBGene00019124	CHROMOSOME_II	5640042	5647024
F59E12.10	WBGene00019125	CHROMOSOME_II	5647131	5647868
F59E12.6	WBGene00019122	CHROMOSOME_II	5626295	5629685
F59E12.5	WBGene00019121	CHROMOSOME_II	5622876	5624961
C17G10.9	WBGene00015920	CHROMOSOME_II	5619571	5622467
C25H3.12	WBGene00016121	CHROMOSOME_II	5659918	5660768
C17G10.5	WBGene00003097	CHROMOSOME_II	5586147	5587635
C17G10.4	WBGene00000383	CHROMOSOME_II	5587605	5593410
F59E12.4	WBGene00019120	CHROMOSOME_II	5631338	5633332
C25H3.15	WBGene00044391	CHROMOSOME_II	5665389	5666263
C25H3.17	WBGene00194642	CHROMOSOME_II	5669080	5669664
C25H3.8	WBGene00016117	CHROMOSOME_II	5669753	5679258
F59E12.11	WBGene00019126	CHROMOSOME_II	5647964	5649454
ZK546.19	WBGene00195246	CHROMOSOME_II	4941764	4942312
F59A6.1	WBGene00003822	CHROMOSOME_II	5022755	5029974
ZK546.13	WBGene00007012	CHROMOSOME_II	4942099	5031670
F33G12.2	WBGene00018014	CHROMOSOME_II	5029933	5031706
ZK546.14	WBGene00022765	CHROMOSOME_II	4944033	4945828
ZK546.2	WBGene00022759	CHROMOSOME_II	4946018	4948067
ZK546.15	WBGene00006619	CHROMOSOME_II	4948147	4949480
ZK546.1	WBGene00006997	CHROMOSOME_II	4949893	4953486
Y38A8.1	WBGene00003580	CHROMOSOME_II	4953573	4954499
Y38A8.2	WBGene00003949	CHROMOSOME_II	4954493	4955425
Y38A8.3	WBGene00006737	CHROMOSOME_II	4955637	4959869
T27F7.2	WBGene00020867	CHROMOSOME_II	4969195	4988932
T27F7.3	WBGene00020868	CHROMOSOME_II	4990824	4993600
T27F7.4	WBGene00194986	CHROMOSOME_II	4990824	4993576
T27F7.1	WBGene00020866	CHROMOSOME_II	4994026	4996294
F59A6.6	WBGene00004382	CHROMOSOME_II	4995657	4998027
F59A6.11	WBGene00044664	CHROMOSOME_II	4998122	4998751
F59A6.5	WBGene00019087	CHROMOSOME_II	4999517	5003802
F59A6.10	WBGene00044385	CHROMOSOME_II	5003947	5004850
F59A6.4	WBGene00019086	CHROMOSOME_II	5005084	5008061
F59A6.3	WBGene00019085	CHROMOSOME_II	5008333	5011172
F59A6.12	WBGene00044665	CHROMOSOME_II	5011514	5012060
F59A6.2	WBGene00019084	CHROMOSOME_II	5014717	5015321
C25H3.5	WBGene00016114	CHROMOSOME_II	5680970	5682651
C25H3.11	WBGene00016120	CHROMOSOME_II	5684460	5689012
F59E12.2	WBGene00006988	CHROMOSOME_II	5649718	5654404
F59E12.12	WBGene00000252	CHROMOSOME_II	5651391	5652408
F59E12.1	WBGene00019118	CHROMOSOME_II	5654494	5657353
C25H3.3	WBGene00016112	CHROMOSOME_II	5694174	5695218
F59E12.13	WBGene00006402	CHROMOSOME_II	5657691	5659836
C25H3.14	WBGene00016123	CHROMOSOME_II	5695361	5696338
C25H3.6	WBGene00016115	CHROMOSOME_II	5661148	5665225
C25H3.1	WBGene00016111	CHROMOSOME_II	5699580	5701389
C18A3.3	WBGene00015941	CHROMOSOME_II	5716287	5718020
C18A3.2	WBGene00015940	CHROMOSOME_II	5718109	5720034
C25H3.16	WBGene00044392	CHROMOSOME_II	5666272	5666832
C25H3.7	WBGene00016116	CHROMOSOME_II	5666736	5668914
C18A3.9	WBGene00015945	CHROMOSOME_II	5714904	5716231
C18A3.10	WBGene00015946	CHROMOSOME_II	5715167	5715675
C18A3.11	WBGene00044668	CHROMOSOME_II	5731013	5731722
C18A3.8	WBGene00001958	CHROMOSOME_II	5737764	5739772
C18A3.7	WBGene00015944	CHROMOSOME_II	5729571	5730403
C25H3.4	WBGene00016113	CHROMOSOME_II	5691700	5693917
C25H3.9	WBGene00016118	CHROMOSOME_II	5690115	5691337
C25H3.10	WBGene00016119	CHROMOSOME_II	5696605	5698939
F10C1.3	WBGene00017325	CHROMOSOME_II	5756928	5758401
F10C1.1	WBGene00017324	CHROMOSOME_II	5774208	5774400
F10C1.9	WBGene00044296	CHROMOSOME_II	5743105	5745264
K05F1.5	WBGene00019407	CHROMOSOME_II	5789151	5794423
C18A3.1	WBGene00015939	CHROMOSOME_II	5720143	5721771
C18A3.6	WBGene00004267	CHROMOSOME_II	5721746	5727632
K05F1.7	WBGene00003456	CHROMOSOME_II	5797044	5797459
K05F1.3	WBGene00019406	CHROMOSOME_II	5794486	5796254
K05F1.9	WBGene00019410	CHROMOSOME_II	5799722	5801133
K05F1.2	WBGene00003469	CHROMOSOME_II	5797872	5798319
F10C1.8	WBGene00017327	CHROMOSOME_II	5754447	5756683
K05F1.8	WBGene00019409	CHROMOSOME_II	5799297	5799638
K05F1.1	WBGene00019405	CHROMOSOME_II	5801361	5803927
K05F1.10	WBGene00019411	CHROMOSOME_II	5804696	5805455
ZK1248.5	WBGene00022876	CHROMOSOME_II	5810558	5811730
K05F1.6	WBGene00019408	CHROMOSOME_II	5782536	5787635
ZK1248.6	WBGene00003457	CHROMOSOME_II	5809903	5810322
ZK1248.7	WBGene00022877	CHROMOSOME_II	5812354	5815461
F10C1.7	WBGene00002054	CHROMOSOME_II	5750167	5754121
ZK1248.4	WBGene00022875	CHROMOSOME_II	5818576	5818810
ZK1248.20	WBGene00044393	CHROMOSOME_II	5816626	5817232
ZK1248.14	WBGene00001509	CHROMOSOME_II	5833306	5836182
ZK1248.19	WBGene00022885	CHROMOSOME_II	5838639	5839355
ZK1248.13	WBGene00022882	CHROMOSOME_II	5828664	5833211
ZK1248.2	WBGene00000650	CHROMOSOME_II	5830847	5831993
F10C1.2	WBGene00002053	CHROMOSOME_II	5765597	5772118
F10C1.5	WBGene00017326	CHROMOSOME_II	5771808	5774200
ZK1248.1	WBGene00022874	CHROMOSOME_II	5842221	5844999
ZK1248.17	WBGene00022884	CHROMOSOME_II	5845232	5845520
H41C03.2	WBGene00019269	CHROMOSOME_II	5850341	5852018
H41C03.1	WBGene00019268	CHROMOSOME_II	5854401	5857046
C18A3.4	WBGene00015942	CHROMOSOME_II	5707671	5712332
C18A3.5	WBGene00015943	CHROMOSOME_II	5712330	5714804
F55C12.4	WBGene00018871	CHROMOSOME_II	5857059	5858402
ZK1248.11	WBGene00022881	CHROMOSOME_II	5827565	5828567
F55C12.6	WBGene00018873	CHROMOSOME_II	5874481	5876092
F55C12.2	WBGene00018870	CHROMOSOME_II	5876788	5877428
